"category","products","law","profit","due","bools","date","bools2_list","structure"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-80-75/50(종가)",5.7,"3년/6개월","비보장",2018-05-08,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","92-92-87-87-82-60(NO K.I)",5.6,"3년/6개월","비보장",2018-05-08,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--S&P500","90-90-85-85-80-80/50(종가)",5.2,"3년/6개월","비보장",2018-05-08,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","92(1차,6개월),92(2~7차,매월),87(8~19차,매월),82(20~31차,매월)/52(종가)",6,"3년/6-1개월","비보장",2018-05-08,"상환","스피드스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-90-85-85-80-80/50(종가),리자드배리어80%",5,"3년/6개월","비보장",2018-05-08,"상환","리자드스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50--SPXLTBUP","90-90-85-85-80-80/45(종가)",6,"3년/6개월","비보장",2018-05-08,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","100-95-90-90-85-80/55(종가)",6.51,"3년/6개월","비보장",2018-05-03,"미상환","월지급식 스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-75/45(종가)",5.3,"3년/6개월","비보장",2018-05-03,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","85-85-85-80-80-75/50(종가)",5.6,"3년/6개월","비보장",2018-05-03,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","92-92-87-87-82-82/48(종가)",6.3,"3년/6개월","비보장",2018-05-03,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500","95-90-85-85-80-75/45(종가)",5.2,"3년/6개월","비보장",2018-05-03,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-80/50(종가)",5.6,"3년/6개월","비보장",2018-05-03,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-80/55(종가)",5.4,"3년/6개월","비보장",2018-05-03,"상환","세이프존스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-80/50(종가),리자드배리어80%",5.4,"3년/6개월","비보장",2018-05-03,"상환","리자드스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50--SPXLTBUP","90-90-85-85-80-60(NO K.I)",5.8,"3년/6개월","비보장",2018-05-03,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","90-90-90-85-85-80/45(종가)",5,"3년/6개월","비보장",2018-04-30,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","95-95-90-90-85-80/55(종가)",7.2,"3년/6개월","비보장",2018-04-30,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","90-90-85-80-75-60(NO K.I)",5.1,"3년/6개월","비보장",2018-04-30,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225","90-90-90-85-80-75/50(종가)",5.1,"3년/6개월","비보장",2018-04-30,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50--SPXLTBUP","85-85-85-80-80-80/50(종가)",5.4,"3년/6개월","비보장",2018-04-30,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","100-95-90-90-85-60(NO K.I)",6,"3년/6개월","비보장",2018-04-27,"상환","월지급식 파워스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","88-88-83-83-80-80/48(종가)",5.8,"3년/6개월","비보장",2018-04-27,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-90-85-85-85-80-80-80/50(종가)",5.25,"3년/4개월","비보장",2018-04-27,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-85-85-80-75/50(종가)",5.5,"3년/6개월","비보장",2018-04-27,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","92-92-87-87-82-82/45(종가)",5,"3년/6개월","비보장",2018-04-27,"상환","스텝다운"
"원금비보장지수형","HSCEI","95-90-90-85-80-75/50(종가)",5.3,"3년/6개월","비보장",2018-04-27,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","95(1차,6개월),90(2~7차,매월),85(8~19차,매월),80(20~31차,매월)/50(종가)",5.61,"3년/6-1개월","비보장",2018-04-27,"상환","스피드스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50--SPXLTBUP","90-90-85-85-80-80/40(종가)",5.3,"3년/6개월","비보장",2018-04-27,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","100-95-90-90-85-80/55(종가)",6.42,"3년/6개월","비보장",2018-04-25,"상환","월지급식 스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","92-92-87-87-82-80/50(종가)",6.4,"3년/6개월","비보장",2018-04-25,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","85-85-85-80-80-80/50(종가)",5.4,"3년/6개월","비보장",2018-04-25,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-80/45(종가)",5.3,"3년/6개월","비보장",2018-04-25,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",5.7,"3년/6개월","비보장",2018-04-25,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-90-85-85-80/50(종가)",5.8,"3년/6개월","비보장",2018-04-25,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-75/50(종가),리자드배리어80%",5.3,"3년/6개월","비보장",2018-04-25,"상환","리자드스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","90-90-85-85-80-80/45(종가)",5.3,"3년/6개월","비보장",2018-04-23,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-90-85-80-75/50(종가)",6,"3년/6개월","비보장",2018-04-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","90-90-85-85-80-80/50(종가)",6.5,"3년/6개월","비보장",2018-04-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-85-80-80/52(종가)",5.5,"3년/6개월","비보장",2018-04-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","100-95-90-85-80-60(NO K.I)",6.42,"3년/6개월","비보장",2018-04-20,"상환","월지급식 파워스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-80/55(종가)",7.5,"3년/6개월","비보장",2018-04-20,"미상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","92-92-87-87-82-82-77-77-75/50(종가)",6.12,"3년/4개월","비보장",2018-04-20,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-90-90-85-85-80/40(종가)",4.9,"3년/6개월","비보장",2018-04-20,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500","90-90-85-85-80-60(NO K.I)",5.5,"3년/6개월","비보장",2018-04-20,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-80/50(종가)",6.1,"3년/6개월","비보장",2018-04-20,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","95-90-90-85-85-80/45(종가)",5.7,"3년/6개월","비보장",2018-04-20,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50--SPXLTBUP","90-90-85-85-80-80/45(종가)",6.5,"3년/6개월","비보장",2018-04-20,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","100-95-90-90-85-80/50(종가)",6.36,"3년/6개월","비보장",2018-04-18,"상환","월지급식 스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","95-95-90-90-85-80/55(종가)",8,"3년/6개월","비보장",2018-04-18,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","90-90-85-85-80-60(NO K.I)",6.3,"3년/6개월","비보장",2018-04-18,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--S&P500","90-90-90-85-80-75/50(종가)",6.2,"3년/6개월","비보장",2018-04-18,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","92-92-87-87-82-82/48(종가)",6,"3년/6개월","비보장",2018-04-18,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-95-90-90-85-85-85-85-80-80-80-80/50(종가)",6.12,"3년/3개월","비보장",2018-04-18,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","93(1차,6개월),90(2~13차,매월),85(14~25차,매월),80(26~31차,매월)/50(종가)",6.36,"3년/6-1개월","비보장",2018-04-18,"상환","스피드스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-75/50(종가),리자드배리어85%",5.4,"3년/6개월","비보장",2018-04-18,"상환","리자드스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","100-95-90-90-85-80/50(종가)",6.3,"3년/6개월","비보장",2018-04-16,"상환","월지급식 스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX5O","93-93-90-90-88-88-83-83-80-80-77-77/50(종가)",6,"3년/3개월","비보장",2018-04-16,"미상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","92-92-87-87-82-82/52(종가)",7.2,"3년/6개월","비보장",2018-04-16,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-80-75-60(NO K.I)",5.7,"3년/6개월","비보장",2018-04-16,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--S&P500","95-90-85-85-80-75/45(종가)",6,"3년/6개월","비보장",2018-04-16,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","95-95-90-85-80-60(NO K.I)",6.72,"3년/6개월","비보장",2018-04-13,"상환","월지급식 파워스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","95-95-90-90-85-75/55(종가)",8.5,"3년/6개월","비보장",2018-04-13,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-85-85-80-80/45(종가)",5.5,"3년/6개월","비보장",2018-04-13,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-75/50(종가)",7,"3년/6개월","비보장",2018-04-13,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","88-88-83-83-80-80/48(종가)",6.2,"3년/6개월","비보장",2018-04-13,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","90-90-90-85-85-80/40(종가)",5,"3년/6개월","비보장",2018-04-13,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","85-85-85-80-80-80/50(종가)",5.5,"3년/6개월","비보장",2018-04-13,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-75/50(종가),리자드배리어80%",5.6,"3년/6개월","비보장",2018-04-13,"상환","리자드스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","98-95-90-90-85-80/52(종가)",7.32,"3년/6개월","비보장",2018-04-11,"상환","월지급식 스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","85-85-85-85-80-75/50(종가)",7,"3년/6개월","비보장",2018-04-11,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","90-90-85-85-80-75/50(종가)",7.6,"3년/6개월","비보장",2018-04-11,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","92-92-92-87-87-87-82-80-75/52(종가)",6.42,"3년/4개월","비보장",2018-04-11,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-90-90-85-85-80/40(종가)",4.7,"3년/6개월","비보장",2018-04-11,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","92-90-85-85-80-60(NO K.I)",6.4,"3년/6개월","비보장",2018-04-11,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-80/50(종가)",7.2,"3년/6개월","비보장",2018-04-11,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-80/45(종가)",5.7,"3년/6개월","비보장",2018-04-11,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","100-95-90-90-85-80/50(종가)",6.3,"3년/6개월","비보장",2018-04-09,"상환","월지급식 스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","95-95-90-90-85-85/55(종가)",8.5,"3년/6개월","비보장",2018-04-09,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","80-80-80-80-80-80/55(종가)",5.2,"3년/6개월","비보장",2018-04-09,"상환","Fixed"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-90-90-85-85-80/40(종가)",4.6,"3년/6개월","비보장",2018-04-09,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","92-92-87-87-82-82/45(종가)",6.8,"3년/6개월","비보장",2018-04-09,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-90-85-85-85-80-80-80/50(종가)",6.51,"3년/4개월","비보장",2018-04-09,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",6,"3년/6개월","비보장",2018-04-09,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-75/50(종가),리자드배리어80%",5.8,"3년/6개월","비보장",2018-04-09,"상환","리자드스텝다운"
"원금비보장지수형","KOSPI200--S&P500--NIKKEI225","90-90-85-85-80-75/50(종가)",5.8,"3년/6개월","비보장",2018-04-06,"미상환","스텝다운"
"원금비보장지수형","KOSPI200--NIKKEI225--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",4.9,"3년/6개월","비보장",2018-04-06,"상환","파워스텝다운"
"원금비보장지수형","KOSPI200--S&P500--EUROSTOXX50","92-92-87-87-82-82/48(종가)",5,"3년/6개월","비보장",2018-04-06,"미상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","100-95-90-90-85-80/50(종가)",6.3,"3년/6개월","비보장",2018-04-04,"상환","월지급식 스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-75/45(종가)",5.6,"3년/6개월","비보장",2018-04-04,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-75/50(종가)",6.2,"3년/6개월","비보장",2018-04-04,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","85-85-85-80-80-80/50(종가)",6,"3년/6개월","비보장",2018-04-04,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",5.6,"3년/6개월","비보장",2018-04-04,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","92-92-87-87-82-82/45(종가)",5.5,"3년/6개월","비보장",2018-04-04,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-90-85-80-75/50(종가),리자드배리어80%",5.8,"3년/6개월","비보장",2018-04-04,"상환","리자드스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-75/50(종가),리자드배리어85%",6,"3년/6개월","비보장",2018-04-04,"상환","리자드스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","100-95-90-85-80-60(NO K.I)",6.12,"3년/6개월","비보장",2018-03-23,"미상환","월지급식 파워스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","95-90-85-80-75-70/50(종가)",7,"3년/6개월","비보장",2018-03-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-90-85-85-85-80-80-80/50(종가)",5.7,"3년/4개월","비보장",2018-03-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","80-80-80-80-80-75/55(종가)",4.7,"3년/6개월","비보장",2018-03-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","88-88-83-83-80-80/50(종가)",6.3,"3년/6개월","비보장",2018-03-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","92-92-87-87-82-82/45(종가)",5.2,"3년/6개월","비보장",2018-03-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-80/50(종가)",6,"3년/6개월","비보장",2018-03-23,"상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",5.6,"3년/6개월","비보장",2018-03-23,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-90-85-80-75/50(종가),리자드배리어80%",5.6,"3년/6개월","비보장",2018-03-23,"상환","리자드스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","100-95-90-90-85-80/55(종가)",6.6,"3년/6개월","비보장",2018-03-21,"상환","월지급식 스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","90-90-85-85-80-75/50(종가)",7.3,"3년/6개월","비보장",2018-03-21,"상환","스텝다운"
"원금비보장지수형","KOSPI200--HSCEI--S&P500","95-95-90-90-85-85/55(종가)",8,"3년/6개월","비보장",2018-03-21,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","85-85-85-80-80-80/50(종가)",6.5,"3년/6개월","비보장",2018-03-21,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-80/45(종가)",5.6,"3년/6개월","비보장",2018-03-21,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--NIKKEI225","80-80-80-80-80-80/50(종가)",5,"3년/6개월","비보장",2018-03-21,"상환","Fixed"
"원금비보장지수형","HSCEI--EUROSTOXX50","92-92-87-87-82-82/48(종가)",5.7,"3년/6개월","비보장",2018-03-21,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","90-90-85-85-80-80/50(종가),리자드배리어85%",6,"3년/6개월","비보장",2018-03-21,"상환","리자드스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","85-85-85-80-80-80/50(종가)",6.2,"3년/6개월","비보장",2018-03-19,"상환","스텝다운"
"원금비보장지수형","HSCEI--NIKKEI225--EUROSTOXX50","90-90-85-85-80-80/50(종가)",7,"3년/6개월","비보장",2018-03-19,"상환","스텝다운"
"원금비보장지수형","HSCEI--S&P500--EUROSTOXX50","95-95-90-90-85-85/55(종가)",7.8,"3년/6개월","비보장",2018-03-19,"미상환","스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-85-85-80-60(NO K.I)",5.6,"3년/6개월","비보장",2018-03-19,"상환","파워스텝다운"
"원금비보장지수형","HSCEI--EUROSTOXX50","90-90-90-85-85-80/45(종가)",5.3,"3년/6개월","비보장",2018-03-19,"상환","스텝다운"
