Symbol,Name,Industry,IndustryCode
BEN,Franklin Resources Inc,투자은행 및 서비스,551020.0
TXT,Textron Inc,우주항공 및 국방,521010.0
BURL,Burlington Stores Inc,다양한 소매업,534020.0
L,Loews Corp,보험,553010.0
W,Wayfair Inc Class A,다양한 소매업,534020.0
AVY,Avery Dennison Corp,용기 및 포장,513020.0
AER,AerCap Holdings NV,전문 및 상업 서비스,522030.0
ROL,Rollins Inc,전문 및 상업 서비스,522030.0
JHX,James Hardie Industries PLC ADR,건축 자재,512020.0
TFX,Teleflex Inc,헬스케어 장비 및 용품,561010.0
FMC,FMC Corp,화학,511010.0
CCK,Crown Holdings Inc,용기 및 포장,513020.0
SJM,J M Smucker Co,식품 및 담배,541020.0
BBWI,Bath & Body Works Inc,전문품 상점,534030.0
SUZ,Suzano SA ADR,종이 및 임산물,513010.0
KIM,Kimco Realty Corp,주택 및 상업용 리츠,601020.0
UI,Ubiquiti Inc,커뮤니케이션 및 네트워킹,571020.0
TRGP,Targa Resources Corp,오일 및 가스 장비 및 서비스,501030.0
CAH,Cardinal Health Inc,식품 및 약품소매,543010.0
BAP,Credicorp Ltd,은행,551010.0
WPC,WP Carey Inc,주택 및 상업용 리츠,601020.0
HWM,Howmet Aerospace Inc,우주항공 및 국방,521010.0
ATO,Atmos Energy Corp,천연가스 유틸리티,591020.0
IEX,IDEX Corp,"건설장비 및 대형차, 기차, 배",521020.0
EVRG,Evergy Inc,전기 유틸리티,591010.0
AES,AES Corp,전기 유틸리티,591010.0
SNN,Smith & Nephew PLC ADR,헬스케어 장비 및 용품,561010.0
BG,Bunge Ltd,식품 및 담배,541020.0
LU,Lufax Holding Ltd ADR,핀테크,573010.0
PWR,Quanta Services Inc,건설 및 엔지니어링,522010.0
ELS,Equity LifeStyle Properties Inc,주택 및 상업용 리츠,601020.0
EDR,Endeavor Group Holdings Inc Class A,미디어 및 출판,533020.0
LFC,China Life Insurance Co Ltd ADR,보험,553010.0
ZEN,Zendesk Inc,소프트웨어 및 IT서비스,572010.0
NMR,Nomura Holdings Inc ADR,투자은행 및 서비스,551020.0
PKG,Packaging Corp of America,용기 및 포장,513020.0
SNP,China Petroleum & Chemical Corp ADR,오일 및 가스,501020.0
EQH,Equitable Holdings Inc,투자은행 및 서비스,551020.0
SJR,Shaw Communications Inc Class B,통신 서비스,574010.0
AMH,American Homes 4 Rent Class A,주택 및 상업용 리츠,601020.0
TOST,Toast Inc Class A,소프트웨어 및 IT서비스,572010.0
AAP,Advance Auto Parts Inc,전문품 상점,534030.0
MAS,Masco Corp,주택건설,532030.0
FNF,Fidelity National Financial Inc,보험,553010.0
IPG,Interpublic Group of Companies Inc,미디어 및 출판,533020.0
AA,Alcoa Corp,메탈&마이닝,512010.0
ACI,Albertsons Companies Inc Class A,식품 및 약품소매,543010.0
SSL,Sasol Ltd ADR,화학,511010.0
FICO,Fair Isaac Corp,소프트웨어 및 IT서비스,572010.0
RHI,Robert Half International Inc,전문 및 상업 서비스,522030.0
GDDY,GoDaddy Inc Class A,소프트웨어 및 IT서비스,572010.0
CPB,Campbell Soup Co,식품 및 담배,541020.0
WLK,Westlake Chemical Corp,화학,511010.0
LNC,Lincoln National Corp,보험,553010.0
BLDR,Builders FirstSource Inc,주택건설,532030.0
CMA,Comerica Inc,은행,551010.0
MPW,Medical Properties Trust Inc,주택 및 상업용 리츠,601020.0
IRM,Iron Mountain Inc,주택 및 상업용 리츠,601020.0
CNA,CNA Financial Corp,보험,553010.0
IHG,InterContinental Hotels Group PLC ADR,호텔 및 엔터테인먼트,533010.0
SC,Santander Consumer USA Holdings Inc,은행,551010.0
JLL,Jones Lang LaSalle Inc,부동산 운영 관리,601010.0
ICL,Icl Group Ltd,화학,511010.0
BEPC,Brookfield Renewable Corp Class A,전기 유틸리티,591010.0
LDOS,Leidos Holdings Inc,소프트웨어 및 IT서비스,572010.0
DT,Dynatrace Inc,소프트웨어 및 IT서비스,572010.0
ENIA,Enel Americas SA ADR,전기 유틸리티,591010.0
WRK,Westrock Co,용기 및 포장,513020.0
ELAN,Elanco Animal Health Inc,제약,562010.0
FBHS,Fortune Brands Home & Security Inc,주택건설,532030.0
GGG,Graco Inc,"건설장비 및 대형차, 기차, 배",521020.0
S,SentinelOne Inc Class A,소프트웨어 및 IT서비스,572010.0
KEP,Korea Electric Power Corp ADR,전기 유틸리티,591010.0
CSL,Carlisle Companies Inc,주택건설,532030.0
PHM,Pultegroup Inc,주택건설,532030.0
VER,VEREIT Inc,주택 및 상업용 리츠,601020.0
SBSW,Sibanye Stillwater Ltd ADR,메탈&마이닝,512010.0
WOLF,Wolfspeed Inc,반도체 및 반도체 장비,571010.0
TDOC,Teladoc Health Inc,헬스케어 업체 및 서비스,561020.0
PTR,PetroChina Co Ltd ADR,오일 및 가스,501020.0
RE,Everest Re Group Ltd,보험,553010.0
AFG,American Financial Group Inc,보험,553010.0
WTRG,Essential Utilities Inc,수도 유틸리티,591030.0
ASAN,Asana Inc Class A,소프트웨어 및 IT서비스,572010.0
AEG,Aegon NV ADR,보험,553010.0
WHR,Whirlpool Corp,가정용품,532040.0
NI,NiSource Inc,복합 유틸리티,591040.0
FND,Floor & Decor Holdings Inc Class A,전문품 상점,534030.0
WSM,Williams-Sonoma Inc,전문품 상점,534030.0
AOS,A O Smith Corp,"건설장비 및 대형차, 기차, 배",521020.0
QGEN,Qiagen NV,생명과학 및 메디컬 리서치,562020.0
SNA,Snap-On Inc,"건설장비 및 대형차, 기차, 배",521020.0
WES,Western Midstream Partners Common Units,오일 및 가스,501020.0
OVV,Ovintiv Inc,오일 및 가스,501020.0
CUBE,CubeSmart,주택 및 상업용 리츠,601020.0
RPM,RPM International Inc,화학,511010.0
CLVT,CLARIVATE PLC,전문 및 상업 서비스,522030.0
WBS,Webster Financial Corp,은행,551010.0
MTN,Vail Resorts Inc,호텔 및 엔터테인먼트,533010.0
JNPR,Juniper Networks Inc,커뮤니케이션 및 네트워킹,571020.0
LSI,Life Storage Inc,주택 및 상업용 리츠,601020.0
CDAY,Ceridian HCM Holding Inc,소프트웨어 및 IT서비스,572010.0
H,Hyatt Hotels Corp Class A,호텔 및 엔터테인먼트,533010.0
DOCS,Doximity Inc Class A,소프트웨어 및 IT서비스,572010.0
NLY,Annaly Capital Management Inc,주택 및 상업용 리츠,601020.0
DVA,DaVita Inc,헬스케어 업체 및 서비스,561020.0
ALLE,Allegion PLC,커뮤니케이션 및 네트워킹,571020.0
UHS,Universal Health Services Inc Class B,헬스케어 업체 및 서비스,561020.0
GL,Globe Life Inc,보험,553010.0
BF.A,Brown-Forman Corp Class A,음료,541010.0
REXR,Rexford Industrial Realty Inc,주택 및 상업용 리츠,601020.0
BCH,Banco de Chile ADR,은행,551010.0
DAR,Darling Ingredients Inc,식품 및 담배,541020.0
PSXP,Phillips 66 Partners Common Units,오일 및 가스 장비 및 서비스,501030.0
IVZ,Invesco Ltd,투자은행 및 서비스,551020.0
VST,Vistra Corp,전기 유틸리티,591010.0
RRX,Regal Rexnord Corp,"건설장비 및 대형차, 기차, 배",521020.0
IOT,Samsara Inc Class A,소프트웨어 및 IT서비스,572010.0
BWA,Borgwarner Inc,자동차 및 자동차 부품,531010.0
SCI,Service Corporation International,"개인, 가정 용품 및 서비스",542010.0
GLOB,Globant SA,소프트웨어 및 IT서비스,572010.0
WFG,West Fraser Timber Co Ltd,종이 및 임산물,513010.0
BKI,Black Knight Inc,소프트웨어 및 IT서비스,572010.0
TPR,Tapestry Inc,전문품 상점,534030.0
LUMN,Lumen Technologies Inc,통신 서비스,574010.0
MMP,Magellan Midstream Partners Units,오일 및 가스 장비 및 서비스,501030.0
ACM,AECOM,건설 및 엔지니어링,522010.0
TME,Tencent Music Entertainment Group ADR,소프트웨어 및 IT서비스,572010.0
RYAN,Ryan Specialty Group Holdings Inc Class A,보험,553010.0
TTC,Toro Co,"건설장비 및 대형차, 기차, 배",521020.0
GFI,Gold Fields Ltd ADR,메탈&마이닝,512010.0
WAL,Western Alliance Bancorp,은행,551010.0
GFL,GFL Environmental Inc,전문 및 상업 서비스,522030.0
RS,Reliance Steel & Aluminum Co,메탈&마이닝,512010.0
TAP,Molson Coors Beverage Co Class B,음료,541010.0
HUBB,Hubbell Inc,"건설장비 및 대형차, 기차, 배",521020.0
SKM,SK Telecom Co Ltd ADR,통신 서비스,574010.0
BAH,Booz Allen Hamilton Holding Corp Class A,소프트웨어 및 IT서비스,572010.0
CLF,Cleveland-Cliffs Inc,메탈&마이닝,512010.0
CPRI,Capri Holdings Ltd,전문품 상점,534030.0
CIEN,Ciena Corp,커뮤니케이션 및 네트워킹,571020.0
TFII,TFI International Inc,화물 및 물류 서비스,524050.0
SNX,TD Synnex Corp,"컴퓨터, 전화 및 가전제품",571060.0
TREX,Trex Company Inc,주택건설,532030.0
MHK,Mohawk Industries Inc,가정용품,532040.0
NRG,NRG Energy Inc,전기 유틸리티,591010.0
FHN,First Horizon Corp,은행,551010.0
PNR,Pentair PLC,"건설장비 및 대형차, 기차, 배",521020.0
DKS,DICK'S Sporting Goods Inc,전문품 상점,534030.0
AMC,AMC Entertainment Holdings Inc Class A,호텔 및 엔터테인먼트,533010.0
LII,Lennox International Inc,"건설장비 및 대형차, 기차, 배",521020.0
LW,Lamb Weston Holdings Inc,식품 및 담배,541020.0
LEA,Lear Corp,자동차 및 자동차 부품,531010.0
AGCO,AGCO Corp,"건설장비 및 대형차, 기차, 배",521020.0
GXO,GXO Logistics Inc,화물 및 물류 서비스,524050.0
LAD,Lithia Motors Inc Class A,전문품 상점,534030.0
GME,GameStop Corp Class A,전문품 상점,534030.0
FRT,Federal Realty Investment Trust,주택 및 상업용 리츠,601020.0
SEE,Sealed Air Corp,용기 및 포장,513020.0
TEVA,Teva Pharmaceutical Industries Ltd ADR,제약,562010.0
AQN,Algonquin Power & Utilities Corp,복합 유틸리티,591040.0
YMM,Full Truck Alliance Co Ltd ADR,소프트웨어 및 IT서비스,572010.0
RDY,Dr Reddy's Laboratories Ltd ADR,제약,562010.0
BEP,Brookfield Renewable Partners Non Voting Units,전기 유틸리티,591010.0
CFR,Cullen/Frost Bankers Inc,은행,551010.0
HEI.A,HEICO Corp Class A,우주항공 및 국방,521010.0
CABO,Cable One Inc,통신 서비스,574010.0
BJ,BJ's Wholesale Club Holdings Inc,다양한 소매업,534020.0
ARMK,Aramark,호텔 및 엔터테인먼트,533010.0
BSAC,Banco Santander-Chile ADR,은행,551010.0
AIZ,Assurant Inc,보험,553010.0
SQM,Sociedad Quimica y Minera de Chile SA ADR,화학,511010.0
Y,Alleghany Corp,보험,553010.0
KNX,Knight-Swift Transportation Holdings Inc Class A,화물 및 물류 서비스,524050.0
DNA,Ginkgo Bioworks Holdings Inc Class A,생명과학 및 메디컬 리서치,562020.0
HESM,Hess Midstream LP Class A,오일 및 가스 장비 및 서비스,501030.0
JEF,Jefferies Financial Group Inc,투자은행 및 서비스,551020.0
WF,Woori Financial Group Inc ADR,은행,551010.0
BHC,Bausch Health Companies Inc,제약,562010.0
DXC,DXC Technology Co,소프트웨어 및 IT서비스,572010.0
OC,Owens Corning,주택건설,532030.0
LEVI,Levi Strauss & Co Class A,섬유 및 의류,532020.0
XEC,Cimarex Energy Co,오일 및 가스,501020.0
NCLH,Norwegian Cruise Line Holdings Ltd,호텔 및 엔터테인먼트,533010.0
CCJ,Cameco Corp,우라늄,503010.0
PCOR,Procore Technologies Inc,소프트웨어 및 IT서비스,572010.0
BHVN,Biohaven Pharmaceutical Holding Company Ltd,생명과학 및 메디컬 리서치,562020.0
ST,Sensata Technologies Holding PLC,전자 장비 및 부품,571040.0
AVLR,Avalara Inc,소프트웨어 및 IT서비스,572010.0
OGN,Organon & Co,제약,562010.0
RH,RH,전문품 상점,534030.0
THC,Tenet Healthcare Corp,헬스케어 업체 및 서비스,561020.0
COG,Cabot Oil & Gas Corp,오일 및 가스,501020.0
WSO,Watsco Inc,"건설장비 및 대형차, 기차, 배",521020.0
JBL,Jabil Inc,전자 장비 및 부품,571040.0
RL,Ralph Lauren Corp Class A,섬유 및 의류,532020.0
ALV,Autoliv Inc,자동차 및 자동차 부품,531010.0
EQT,EQT Corp,오일 및 가스,501020.0
TPL,Texas Pacific Land Corp,오일 및 가스,501020.0
AU,AngloGold Ashanti Ltd ADR,메탈&마이닝,512010.0
ESTC,Elastic NV,소프트웨어 및 IT서비스,572010.0
ONON,On Holding AG Class A,섬유 및 의류,532020.0
CX,Cemex SAB de CV ADR,건축 자재,512020.0
BROS,Dutch Bros Inc Class A,식품 및 약품소매,543010.0
AGL,agilon health inc,헬스케어 업체 및 서비스,561020.0
PEN,Penumbra Inc,헬스케어 장비 및 용품,561010.0
ARW,Arrow Electronics Inc,반도체 및 반도체 장비,571010.0
G,Genpact Ltd,전문 및 상업 서비스,522030.0
USFD,US Foods Holding Corp,식품 및 약품소매,543010.0
BERY,Berry Global Group Inc,용기 및 포장,513020.0
WMS,Advanced Drainage Systems Inc,주택건설,532030.0
ZIM,ZIM Integrated Shipping Services Ltd,화물 및 물류 서비스,524050.0
DECK,Deckers Outdoor Corp,섬유 및 의류,532020.0
STOR,STORE Capital Corp,주택 및 상업용 리츠,601020.0
TX,Ternium SA ADR,메탈&마이닝,512010.0
CHH,Choice Hotels International Inc,호텔 및 엔터테인먼트,533010.0
EBR,Centrais Eletricas Brasileiras SA ADR,전기 유틸리티,591010.0
DNB,Dun & Bradstreet Holdings Inc,전문 및 상업 서비스,522030.0
OLN,Olin Corp,화학,511010.0
KSS,Kohls Corp,다양한 소매업,534020.0
SF,Stifel Financial Corp,투자은행 및 서비스,551020.0
PFGC,Performance Food Group Co,식품 및 약품소매,543010.0
AIRC,Apartment Income REIT Corp,주택 및 상업용 리츠,601020.0
UGI,UGI Corp,천연가스 유틸리티,591020.0
ORI,Old Republic International Corp,보험,553010.0
WH,Wyndham Hotels & Resorts Inc,호텔 및 엔터테인먼트,533010.0
HUN,Huntsman Corp,화학,511010.0
PLNT,Planet Fitness Inc Class A,호텔 및 엔터테인먼트,533010.0
WU,Western Union Co,전문 및 상업 서비스,522030.0
VRT,Vertiv Holdings Co Class A,"건설장비 및 대형차, 기차, 배",521020.0
VNO,Vornado Realty Trust,주택 및 상업용 리츠,601020.0
BFAM,Bright Horizons Family Solutions Inc,"개인, 가정 용품 및 서비스",542010.0
GWRE,Guidewire Software Inc,소프트웨어 및 IT서비스,572010.0
KRC,Kilroy Realty Corp,주택 및 상업용 리츠,601020.0
CAE,CAE Inc,비즈니스교육,631030.0
EGP,Eastgroup Properties Inc,주택 및 상업용 리츠,601020.0
CSAN,Cosan SA ADR,오일 및 가스,501020.0
COTY,Coty Inc Class A,"개인, 가정 용품 및 서비스",542010.0
BYD,Boyd Gaming Corp,호텔 및 엔터테인먼트,533010.0
VOYA,Voya Financial Inc,투자은행 및 서비스,551020.0
SMG,Scotts Miracle-Gro Co,화학,511010.0
SMAR,Smartsheet Inc Class A,소프트웨어 및 IT서비스,572010.0
PNW,Pinnacle West Capital Corp,전기 유틸리티,591010.0
SITE,SiteOne Landscape Supply Inc,식품 및 담배,541020.0
DLB,Dolby Laboratories Inc Class A,소프트웨어 및 IT서비스,572010.0
TPX,Tempur Sealy International Inc,가정용품,532040.0
FAF,First American Financial Corp,보험,553010.0
PSTG,Pure Storage Inc Class A,"컴퓨터, 전화 및 가전제품",571060.0
WEX,WEX Inc,전문 및 상업 서비스,522030.0
OSK,Oshkosh Corp,"건설장비 및 대형차, 기차, 배",521020.0
SNV,Synovus Financial Corp,은행,551010.0
FR,First Industrial Realty Trust Inc,주택 및 상업용 리츠,601020.0
XPO,XPO Logistics Inc,화물 및 물류 서비스,524050.0
PHI,PLDT Inc ADR,통신 서비스,574010.0
RGA,Reinsurance Group of America Inc,보험,553010.0
M,Macy's Inc,다양한 소매업,534020.0
HEI,HEICO Corp,우주항공 및 국방,521010.0
NVST,Envista Holdings Corp,헬스케어 장비 및 용품,561010.0
GIL,Gildan Activewear Inc,섬유 및 의류,532020.0
PAG,Penske Automotive Group Inc,전문품 상점,534030.0
BRX,Brixmor Property Group Inc,주택 및 상업용 리츠,601020.0
COLD,Americold Realty Trust,주택 및 상업용 리츠,601020.0
ATR,Aptargroup Inc,용기 및 포장,513020.0
NNN,National Retail Properties Inc,주택 및 상업용 리츠,601020.0
BLD,TopBuild Corp,건설 및 엔지니어링,522010.0
ITT,ITT Inc,"건설장비 및 대형차, 기차, 배",521020.0
HST,Host Hotels & Resorts Inc,주택 및 상업용 리츠,601020.0
STWD,Starwood Property Trust Inc,주택 및 상업용 리츠,601020.0
BC,Brunswick Corp,레저 상품,532050.0
SKX,Skechers USA Inc Class A,섬유 및 의류,532020.0
HII,Huntington Ingalls Industries Inc,우주항공 및 국방,521010.0
OGE,OGE Energy Corp,전기 유틸리티,591010.0
PII,Polaris Inc,레저 상품,532050.0
HLI,Houlihan Lokey Inc Class A,투자은행 및 서비스,551020.0
CHE,Chemed Corp,헬스케어 업체 및 서비스,561020.0
SID,Companhia Siderurgica Nacional ADR,메탈&마이닝,512010.0
FTCH,Farfetch Ltd Class A,소프트웨어 및 IT서비스,572010.0
DAVA,Endava PLC ADR,소프트웨어 및 IT서비스,572010.0
KGC,Kinross Gold Corp,메탈&마이닝,512010.0
ALK,Alaska Air Group Inc,운송업,524060.0
UWMC,UWM Holdings Corp Class A,은행,551010.0
MP,Mp Materials Corp Class A,메탈&마이닝,512010.0
INFA,Informatica Inc Class A,소프트웨어 및 IT서비스,572010.0
VAC,Marriott Vacations Worldwide Corp,호텔 및 엔터테인먼트,533010.0
GMED,Globus Medical Inc Class A,헬스케어 장비 및 용품,561010.0
ACC,American Campus Communities Inc,주택 및 상업용 리츠,601020.0
NYT,New York Times Co Class A,미디어 및 출판,533020.0
TIXT,Telus International Cda Inc,소프트웨어 및 IT서비스,572010.0
PB,Prosperity Bancshares Inc,은행,551010.0
OHI,Omega Healthcare Investors Inc,주택 및 상업용 리츠,601020.0
AN,AutoNation Inc,전문품 상점,534030.0
PVH,PVH Corp,섬유 및 의류,532020.0
STAG,STAG Industrial Inc,주택 및 상업용 리츠,601020.0
IS,Ironsource Ltd Class A,소프트웨어 및 IT서비스,572010.0
HTA,Healthcare Trust Of America Inc Class A,주택 및 상업용 리츠,601020.0
PLAN,Anaplan Inc,소프트웨어 및 IT서비스,572010.0
NOV,Nov Inc,오일 및 가스 장비 및 서비스,501030.0
RNR,Renaissancere Holdings Ltd,보험,553010.0
BBU,Brookfield Business Partners Units,부동산 운영 관리,601010.0
ATUS,Altice USA Inc Class A,통신 서비스,574010.0
QS,Quantumscape Corp Class A,자동차 및 자동차 부품,531010.0
OMF,OneMain Holdings Inc,은행,551010.0
MTZ,MasTec Inc,건설 및 엔지니어링,522010.0
VIPS,Vipshop Holdings Ltd ADR,소프트웨어 및 IT서비스,572010.0
PSO,Pearson PLC ADR,미디어 및 출판,533020.0
POST,Post Holdings Inc,식품 및 담배,541020.0
DCI,Donaldson Company Inc,전문 및 상업 서비스,522030.0
DCP,DCP Midstream Units,오일 및 가스 장비 및 서비스,501030.0
ASR,Grupo Aeroportuario del Sureste SAB de CV ADR,운송 인프라,524070.0
DOCN,DigitalOcean Holdings Inc,소프트웨어 및 IT서비스,572010.0
NLSN,Nielsen Holdings PLC,미디어 및 출판,533020.0
TOL,Toll Brothers Inc,주택건설,532030.0
AXTA,Axalta Coating Systems Ltd,화학,511010.0
HOG,Harley-Davidson Inc,자동차 및 자동차 부품,531010.0
AYI,Acuity Brands Inc,주택건설,532030.0
TIMB,Tim SA ADR,통신 서비스,574010.0
CFX,Colfax Corp,"건설장비 및 대형차, 기차, 배",521020.0
MBT,Mobil'nye Telesistemy PAO ADR,통신 서비스,574010.0
RBA,Ritchie Bros Auctioneers Inc,전문 및 상업 서비스,522030.0
AR,Antero Resources Corp,오일 및 가스,501020.0
EHC,Encompass Health Corp,헬스케어 업체 및 서비스,561020.0
SWCH,Switch Inc Class A,"컴퓨터, 전화 및 가전제품",571060.0
KT,KT Corp ADR,통신 서비스,574010.0
HFC,HollyFrontier Corp,오일 및 가스,501020.0
PAC,Grupo Aeroportuario del Pacifico SAB de CV ADR,운송 인프라,524070.0
FSK,FS KKR Capital Corp,다양한 금융서비스,555010.0
WCC,Wesco International Inc,"건설장비 및 대형차, 기차, 배",521020.0
INSP,Inspire Medical Systems Inc,헬스케어 장비 및 용품,561010.0
KBR,KBR Inc,소프트웨어 및 IT서비스,572010.0
ADT,ADT Inc,커뮤니케이션 및 네트워킹,571020.0
