Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
ESE,ESCO Technologies Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,3,2,1,6,6,6,6,6,6,6
TWO,Two Harbors Investment Corp,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,7,5,7,5,5
FOE,Ferro Corp,화학,511010.0,1,3,1,5,5,4,4,4,4,4,4,13
CMP,Compass Minerals International Inc,화학,511010.0,0,0,0,0,0,0,0,0,0,0,12,12
ARI,Apollo Commercial Real Estate Finance Inc,주택 및 상업용 리츠,601020.0,0,1,4,4,4,7,7,7,7,7,7,7
CEQP,Crestwood Equity Partners Units,오일 및 가스 장비 및 서비스,501030.0,1,1,4,5,6,7,7,7,7,7,7,7
STAR,iStar Inc,주택 및 상업용 리츠,601020.0,2,2,2,3,2,2,2,2,9,9,9,9
DEA,Easterly Government Properties Inc,주택 및 상업용 리츠,601020.0,2,2,3,2,1,6,6,6,6,6,6,6
CRK,Comstock Resources Inc,오일 및 가스,501020.0,0,0,0,0,0,0,0,0,0,0,12,12
LC,LendingClub Corp,은행,551010.0,0,0,0,0,0,0,0,0,0,0,12,12
GDOT,Green Dot Corp Class A,은행,551010.0,1,1,3,5,6,7,1,1,1,1,1,1
SKT,Tanger Factory Outlet Centers Inc,주택 및 상업용 리츠,601020.0,0,0,0,0,4,5,5,5,5,5,0,0
AKR,Acadia Realty Trust,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,5,5,7,5,5
ARCH,Arch Resources Inc Class A,석유,501010.0,1,1,4,5,6,7,7,7,7,7,7,7
CYH,Community Health Systems Inc,헬스케어 업체 및 서비스,561020.0,0,0,0,0,0,0,0,0,0,0,12,12
VGR,Vector Group Ltd,식품 및 담배,541020.0,0,0,0,0,4,5,5,5,5,5,0,0
TSLX,Sixth Street Specialty Lending Inc,다양한 금융서비스,555010.0,2,3,1,3,3,3,3,3,3,3,8,8
TARO,Taro Pharmaceutical Industries Ltd,제약,562010.0,0,0,0,4,4,5,5,5,5,5,5,5
USNA,USANA Health Sciences Inc,식품 및 담배,541020.0,1,3,3,1,3,3,3,3,3,3,3,3
CMRE,Costamare Inc,화물 및 물류 서비스,524050.0,2,3,1,3,0,0,8,0,8,8,12,12
EGHT,8x8 Inc,커뮤니케이션 및 네트워킹,571020.0,2,2,3,1,1,1,6,3,3,3,3,3
GWB,Great Western Bancorp Inc,은행,551010.0,1,1,4,5,4,7,4,7,7,7,4,13
MTRN,Materion Corp,메탈&마이닝,512010.0,2,2,2,2,3,6,3,3,3,3,3,3
RES,RPC Inc,오일 및 가스 장비 및 서비스,501030.0,0,1,4,4,4,5,5,5,5,5,5,5
MTOR,Meritor Inc,자동차 및 자동차 부품,531010.0,2,2,3,1,1,6,6,3,3,3,3,3
XPRO,Expro Group Holdings NV,오일 및 가스 장비 및 서비스,501030.0,0,0,0,0,0,0,0,0,0,0,12,12
HMN,Horace Mann Educators Corp,보험,553010.0,1,3,3,5,6,7,1,1,1,4,11,4
MEI,Methode Electronics Inc,전자 장비 및 부품,571040.0,1,3,1,3,5,4,8,8,10,10,10,8
WOW,WideOpenWest Inc,미디어 및 출판,533020.0,0,0,0,0,0,0,8,8,8,8,10,8
WMK,Weis Markets Inc,식품 및 약품소매,543010.0,2,2,2,3,2,2,8,8,9,9,10,10
ALG,Alamo Group Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,2,2,1,6,2,2,2,2,2,2
CODI,Compass Diversified Holdings,기타 금융업,556010.0,2,2,2,3,2,2,2,2,2,9,9,9
ALEX,Alexander & Baldwin Inc (Hawaii),주택 및 상업용 리츠,601020.0,0,0,0,0,4,5,5,5,5,5,0,0
ENVA,Enova International Inc,은행,551010.0,2,3,1,3,3,3,3,3,3,3,3,3
GVA,Granite Construction Inc,건설 및 엔지니어링,522010.0,0,1,4,4,4,5,5,5,5,5,5,13
