Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
TRN,Trinity Industries Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,1,5,5,1,1,1,3,1,1,10
MCY,Mercury General Corp,보험,553010.0,2,2,3,3,6,7,6,6,6,11,11,11
ENS,EnerSys,"건설장비 및 대형차, 기차, 배",521020.0,2,2,1,5,3,1,1,3,3,3,3,10
OFC,Corporate Office Properties Trust,주택 및 상업용 리츠,601020.0,0,3,0,0,0,0,0,0,0,0,12,12
SAVE,Spirit Airlines Inc,운송업,524060.0,0,3,0,0,0,0,4,0,4,4,4,4
AIN,Albany International Corp Class A,"건설장비 및 대형차, 기차, 배",521020.0,1,1,4,1,1,3,5,5,5,5,5,5
VET,Vermilion Energy Inc,오일 및 가스,501020.0,0,3,0,0,0,0,0,0,0,0,0,0
JOE,St Joe Co,부동산 운영 관리,601010.0,1,1,4,4,5,2,8,8,8,8,8,1
KOF,Coca-Cola Femsa SAB de CV ADR,음료,541010.0,0,3,0,0,0,0,0,0,0,0,0,0
SJI,South Jersey Industries Inc,천연가스 유틸리티,591020.0,0,0,0,0,2,4,4,9,4,4,4,4
KMT,Kennametal Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,0,2,2,3,6,1,4,10,10,12,13
DY,Dycom Industries Inc,건설 및 엔지니어링,522010.0,2,3,3,3,3,6,1,4,10,10,12,13
ERJ,Embraer SA ADR,우주항공 및 국방,521010.0,0,3,0,0,0,0,0,0,4,4,4,4
FTAI,Fortress Transportation and Infrastructure Investors LLC,은행,551010.0,1,2,1,5,5,1,8,8,1,1,1,1
ENIC,Enel Chile SA ADR,전기 유틸리티,591010.0,0,3,0,0,0,0,0,0,0,0,0,0
PRMW,Primo Water Corp,음료,541010.0,2,2,1,5,3,3,1,3,3,3,3,3
